Kimlik,Tür,"Stok kodu (SKU)","GTIN, UPC, EAN veya ISBN",İsim,Yayımlanmış,"Öne çıkan?","Katalogda görünürlük","Kısa açıklama",Açıklama,"İndirimli fiyatın başladığı tarih","İndirimli fiyatın bittiği tarih","Vergi durumu","Vergi sınıfı",Stokta?,Stok,"Düşük stok miktarı","Ön Siparişe İzin Ver?","Ayrı ayrı mı satılıyor?","Ağırlık (kg)","Uzunluk (cm)","Genişlik (cm)","Yükseklik (cm)","Müşteri değerlendirmelerine izin verilsin mi?","Satın alma notu","İndirimli satış fiyatı","Normal fiyat",Kategoriler,Etiketler,"Gönderim sınıfı",Görseller,"İndirme sınırı","İndirme sona erme günü",Ebeveyn,"Gruplanmış ürünler","Yukarı satışlar","Çapraz satışlar","Harici URL","Düğme metni",Konum,Markalar,"Blocksy Custom Data","Blocksy Variation Images","Nitelik 1 ismi","Nitelik 1 değer(ler)i","Nitelik 1 görünür","Nitelik 1 genel"
818,variable,P2015-K1,,"Bayyıldız Günlük Ayakkabı – Model P2015",1,0,visible,"Dana derisinden üretilmiş, iç ve dış yüzeyi hakiki deri olan, eva tabanlı dayanıklı erkek ayakkabı.","Dana derisinden üretilmiş, iç ve dış yüzeyi hakiki deri olan, eva tabanlı dayanıklı erkek ayakkabı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,"Günlük, Klasik",,,"https://bayyildiz.com/wp-content/uploads/2026/01/P2015-4.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P2015-5.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P2015-6.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
819,variable,P2015-S1,,"Bayyıldız Günlük Ayakkabı – Model P2015",1,0,visible,"Dana derisinden üretilmiş, iç ve dış yüzeyi hakiki deri olan, eva tabanlı dayanıklı erkek ayakkabı.","Dana derisinden üretilmiş, iç ve dış yüzeyi hakiki deri olan, eva tabanlı dayanıklı erkek ayakkabı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,"Günlük, Klasik",,,"https://bayyildiz.com/wp-content/uploads/2026/01/P2015-1.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P2015-2.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P2015-3.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
820,variation,"P2013-S2 - 38",,"Bayyıldız Günlük Ayakkabı – Model P2013 - 38",0,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3290,0",,,,,,,P2013-S2,,,,,,0,,,,Numara,38,,0
821,variation,"P2013-S2 - 39",,"Bayyıldız Günlük Ayakkabı – Model P2013 - 39",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3290,,,,,,,P2013-S2,,,,,,0,,,,Numara,39,,0
822,variation,"P2013-S2 - 40",,"Bayyıldız Günlük Ayakkabı – Model P2013 - 40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3290,0",,,,,,,P2013-S2,,,,,,0,,,,Numara,40,,0
823,variation,"P2013-S2 - 41",,"Bayyıldız Günlük Ayakkabı – Model P2013 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3290,0",,,,,,,P2013-S2,,,,,,0,,,,Numara,41,,0
824,variation,"P2013-S2 - 42",,"Bayyıldız Günlük Ayakkabı – Model P2013 - 42",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3290,,,,,,,P2013-S2,,,,,,0,,,,Numara,42,,0
825,variation,"P2013-S2 - 43",,"Bayyıldız Günlük Ayakkabı – Model P2013 - 43",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3290,0",,,,,,,P2013-S2,,,,,,0,,,,Numara,43,,0
826,variation,"P2013-S2 - 44",,"Bayyıldız Günlük Ayakkabı – Model P2013 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3290,,,,,,,P2013-S2,,,,,,0,,,,Numara,44,,0
827,variation,"P2013-S2 - 45",,"Bayyıldız Günlük Ayakkabı – Model P2013 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3290,,,,,,,P2013-S2,,,,,,0,,,,Numara,45,,0
828,variation,"P2013-S2 - 46",,"Bayyıldız Günlük Ayakkabı – Model P2013 - 46",0,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3290,,,,,,,P2013-S2,,,,,,0,,,,Numara,46,,0
829,variation,"P2015-K1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 38",0,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,3790,,,,,,,P2015-K1,,,,,,0,,,,Numara,38,,0
830,variation,"P2015-K1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 39",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P2015-K1,,,,,,0,,,,Numara,39,,0
831,variation,"P2015-K1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 40",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P2015-K1,,,,,,0,,,,Numara,40,,0
832,variation,"P2015-K1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 41",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,3790,,,,,,,P2015-K1,,,,,,0,,,,Numara,41,,0
833,variation,"P2015-K1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 42",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2015-K1,,,,,,0,,,,Numara,42,,0
834,variation,"P2015-K1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2015-K1,,,,,,0,,,,Numara,43,,0
835,variation,"P2015-K1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2015-K1,,,,,,0,,,,Numara,44,,0
836,variation,"P2015-K1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2015-K1,,,,,,0,,,,Numara,45,,0
837,variation,"P2015-K1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 46",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2015-K1,,,,,,0,,,,Numara,46,,0
845,variation,"P2015-S1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2015-S1,,,,,,0,,,,Numara,38,,0
846,variation,"P2015-S1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 39",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2015-S1,,,,,,0,,,,Numara,39,,0
847,variation,"P2015-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 40",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P2015-S1,,,,,,0,,,,Numara,40,,0
848,variation,"P2015-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,3790,,,,,,,P2015-S1,,,,,,0,,,,Numara,41,,0
849,variation,"P2015-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 42",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2015-S1,,,,,,0,,,,Numara,42,,0
850,variation,"P2015-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2015-S1,,,,,,0,,,,Numara,43,,0
851,variation,"P2015-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 44",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,3790,,,,,,,P2015-S1,,,,,,0,,,,Numara,44,,0
852,variation,"P2015-S1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 45",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P2015-S1,,,,,,0,,,,Numara,45,,0
853,variation,"P2015-S1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P2015 - 46",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2015-S1,,,,,,0,,,,Numara,46,,0
854,variable,P203-K1,,"Bayyıldız Günlük Ayakkabı – Model P203",1,0,visible,"Dana derisinden üretilmiş, komple deri astarlı, ahşap ökçeli kösele tabanlı erkek ayakkabısı.","Dana derisinden üretilmiş, komple deri astarlı, ahşap ökçeli kösele tabanlı erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,BOT,,,"https://bayyildiz.com/wp-content/uploads/2026/01/p203k.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/p203k2.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
855,variable,P203-S1,,"Bayyıldız Günlük Ayakkabı – Model P203",1,0,visible,"Dana derisinden üretilmiş, komple deri astarlı, ahşap ökçeli kösele tabanlı erkek ayakkabısı.","Dana derisinden üretilmiş, komple deri astarlı, ahşap ökçeli kösele tabanlı erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,BOT,,,"https://bayyildiz.com/wp-content/uploads/2026/01/p203s.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/p203s2.jpeg",,,,,,,,,0,,,,Numara,"38, 39, 40, 41, 42, 43, 44, 45, 46",0,0
856,variable,P2030-K1,,"Bayyıldız Günlük Ayakkabı – Model P2030",1,0,visible,"Dana derisinden üretilmiş, komple deri astarlı, ahşap ökçeli jurdan tabanlı erkek ayakkabısı.","Dana derisinden üretilmiş, komple deri astarlı, ahşap ökçeli jurdan tabanlı erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Klasik,,,"https://bayyildiz.com/wp-content/uploads/2026/01/P2030-1.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P2030-2.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P2030-3.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
857,variation,"P203-K1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P203 - 38",0,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P203-K1,,,,,,0,,,,Numara,38,,0
858,variation,"P203-K1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P203 - 39",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,"3990,0",,,,,,,P203-K1,,,,,,0,,,,Numara,39,,0
859,variation,"P203-K1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P203 - 40",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P203-K1,,,,,,0,,,,Numara,40,,0
860,variation,"P203-K1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P203 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P203-K1,,,,,,0,,,,Numara,41,,0
861,variation,"P203-K1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P203 - 42",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P203-K1,,,,,,0,,,,Numara,42,,0
862,variation,"P203-K1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P203 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P203-K1,,,,,,0,,,,Numara,43,,0
863,variation,"P203-K1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P203 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P203-K1,,,,,,0,,,,Numara,44,,0
864,variation,"P203-K1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P203 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P203-K1,,,,,,0,,,,Numara,45,,0
865,variation,"P203-K1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P203 - 46",0,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P203-K1,,,,,,0,,,,Numara,46,,0
866,variation,"P203-S1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P203 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P203-S1,,,,,,0,,,,Numara,38,,0
867,variation,"P203-S1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P203 - 39",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P203-S1,,,,,,0,,,,Numara,39,,0
868,variation,"P203-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P203 - 40",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P203-S1,,,,,,0,,,,Numara,40,,0
869,variation,"P203-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P203 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P203-S1,,,,,,0,,,,Numara,41,,0
870,variation,"P203-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P203 - 42",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,"3990,0",,,,,,,P203-S1,,,,,,0,,,,Numara,42,,0
871,variation,"P203-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P203 - 43",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P203-S1,,,,,,0,,,,Numara,43,,0
872,variation,"P203-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P203 - 44",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P203-S1,,,,,,0,,,,Numara,44,,0
873,variation,"P203-S1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P203 - 45",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P203-S1,,,,,,0,,,,Numara,45,,0
874,variation,"P203-S1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P203 - 46",0,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P203-S1,,,,,,0,,,,Numara,46,,0
882,variation,"P2030-K1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-K1,,,,,,0,,,,Numara,38,,0
883,variation,"P2030-K1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 39",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-K1,,,,,,0,,,,Numara,39,,0
884,variation,"P2030-K1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 40",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-K1,,,,,,0,,,,Numara,40,,0
885,variation,"P2030-K1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 41",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,3990,,,,,,,P2030-K1,,,,,,0,,,,Numara,41,,0
886,variation,"P2030-K1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 42",1,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,,3990,,,,,,,P2030-K1,,,,,,0,,,,Numara,42,,0
887,variation,"P2030-K1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-K1,,,,,,0,,,,Numara,43,,0
888,variation,"P2030-K1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-K1,,,,,,0,,,,Numara,44,,0
889,variation,"P2030-K1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-K1,,,,,,0,,,,Numara,45,,0
890,variation,"P2030-K1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 46",0,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P2030-K1,,,,,,0,,,,Numara,46,,0
891,variation,"P2030-K1 - 47",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 47",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-K1,,,,,,0,,,,Numara,47,,0
892,variable,P2030-S1,,"Bayyıldız Günlük Ayakkabı – Model P2030",1,0,visible,"Dana derisinden üretilmiş, komple deri astarlı, ahşap ökçeli jurdan tabanlı erkek ayakkabısı.","Dana derisinden üretilmiş, komple deri astarlı, ahşap ökçeli jurdan tabanlı erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Klasik,,,"https://bayyildiz.com/wp-content/uploads/2026/01/gemini-image-2_A_cinematic_portrait_photograph_of_High-end_photorealistic_fashion_photography_o-0.jpg, https://bayyildiz.com/wp-content/uploads/2026/01/P2030-2-scaled-1.jpg, https://bayyildiz.com/wp-content/uploads/2026/01/P2030-3-scaled-1.jpg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
893,variable,P2030-S4,,"Bayyıldız Günlük Ayakkabı – Model P2030",1,0,visible,"Dana derisinden üretilmiş, komple deri astarlı, ahşap ökçeli jurdan tabanlı erkek ayakkabısı.","Dana derisinden üretilmiş, komple deri astarlı, ahşap ökçeli jurdan tabanlı erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Klasik,,,"https://bayyildiz.com/wp-content/uploads/2026/01/gemini-image-2_High-end_photorealistic_fashion_photography_of_a_male_model_wearing_classic_leat-0.jpg, https://bayyildiz.com/wp-content/uploads/2026/01/P2030-11-scaled-1.jpg, https://bayyildiz.com/wp-content/uploads/2026/01/P2030-12-scaled-1.jpg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
894,variable,P2130-K1,,"Bayyıldız Günlük Ayakkabı – Model P2130",1,0,visible,"Dana derisinden üretilmiş, iç ve dış yüzeyi hakiki deri olan, eva tabanlı dayanıklı erkek ayakkabı.","Dana derisinden üretilmiş, iç ve dış yüzeyi hakiki deri olan, eva tabanlı dayanıklı erkek ayakkabı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,"Günlük, Klasik",,,"https://bayyildiz.com/wp-content/uploads/2026/01/P2130-8.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P2130-9.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
895,variation,"P2030-S1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-S1,,,,,,0,,,,Numara,38,,0
896,variation,"P2030-S1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 39",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,3990,,,,,,,P2030-S1,,,,,,0,,,,Numara,39,,0
897,variation,"P2030-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 40",1,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,,3990,,,,,,,P2030-S1,,,,,,0,,,,Numara,40,,0
898,variation,"P2030-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 41",1,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,,3990,,,,,,,P2030-S1,,,,,,0,,,,Numara,41,,0
899,variation,"P2030-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 42",1,0,visible,,,,,taxable,,1,7,,0,0,,,,,0,,,3990,,,,,,,P2030-S1,,,,,,0,,,,Numara,42,,0
900,variation,"P2030-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 43",1,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,,3990,,,,,,,P2030-S1,,,,,,0,,,,Numara,43,,0
901,variation,"P2030-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 44",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P2030-S1,,,,,,0,,,,Numara,44,,0
902,variation,"P2030-S1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-S1,,,,,,0,,,,Numara,45,,0
903,variation,"P2030-S1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 46",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-S1,,,,,,0,,,,Numara,46,,0
904,variation,"P2030-S1 - 47",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 47",0,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P2030-S1,,,,,,0,,,,Numara,47,,0
905,variation,"P2030-S4 - 38",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-S4,,,,,,0,,,,Numara,38,,0
906,variation,"P2030-S4 - 39",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 39",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P2030-S4,,,,,,0,,,,Numara,39,,0
907,variation,"P2030-S4 - 40",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 40",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,3990,,,,,,,P2030-S4,,,,,,0,,,,Numara,40,,0
908,variation,"P2030-S4 - 41",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 41",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,3990,,,,,,,P2030-S4,,,,,,0,,,,Numara,41,,0
909,variation,"P2030-S4 - 42",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 42",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,"3990,0",,,,,,,P2030-S4,,,,,,0,,,,Numara,42,,0
910,variation,"P2030-S4 - 43",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 43",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,3990,,,,,,,P2030-S4,,,,,,0,,,,Numara,43,,0
911,variation,"P2030-S4 - 44",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 44",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P2030-S4,,,,,,0,,,,Numara,44,,0
920,variation,"P2030-S4 - 45",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,"3990,0",,,,,,,P2030-S4,,,,,,0,,,,Numara,45,,0
921,variation,"P2030-S4 - 46",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 46",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-S4,,,,,,0,,,,Numara,46,,0
922,variation,"P2030-S4 - 47",,"Bayyıldız Günlük Ayakkabı – Model P2030 - 47",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P2030-S4,,,,,,0,,,,Numara,47,,0
923,variation,"P2130-K1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P2130 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2130-K1,,,,,,0,,,,Numara,38,,0
924,variation,"P2130-K1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P2130 - 39",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2130-K1,,,,,,0,,,,Numara,39,,0
925,variation,"P2130-K1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P2130 - 40",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P2130-K1,,,,,,0,,,,Numara,40,,0
926,variation,"P2130-K1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P2130 - 41",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,3790,,,,,,,P2130-K1,,,,,,0,,,,Numara,41,,0
927,variation,"P2130-K1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P2130 - 42",1,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,,3790,,,,,,,P2130-K1,,,,,,0,,,,Numara,42,,0
928,variation,"P2130-K1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P2130 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2130-K1,,,,,,0,,,,Numara,43,,0
929,variation,"P2130-K1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P2130 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P2130-K1,,,,,,0,,,,Numara,44,,0
